posicao_sk;#corrida_sk;#piloto_sk;#construtor_sk;total_pontos;posicao_campeonato;total_vitorias;standing_brz_id_auditoria
14547;551;256;;0.0;31;0;58014
14548;551;255;;16.0;5;1;58013
14549;551;254;;1.0;19;0;58012
14550;551;246;;0.0;21;0;58011
14551;551;182;;33.0;1;1;58010
14552;551;253;;0.0;20;0;58009
14553;551;238;;4.0;13;0;58008
14554;551;200;;14.0;6;0;58007
14555;551;231;;13.0;7;0;58006
14556;551;221;;10.0;8;0;58005
14557;551;172;;9.0;9;1;58004
14558;551;237;;0.0;36;0;58003
14559;551;187;;9.0;10;0;58002
14560;551;252;;0.0;35;0;58001
14561;551;251;;0.0;30;0;58000
14562;551;230;;3.0;14;0;57999
14563;551;223;;1.0;17;0;57998
14564;551;207;;32.0;2;3;57997
14565;551;224;;8.0;11;0;57996
14566;551;199;;28.0;4;1;57995
14567;551;250;;6.0;12;0;57994
14568;551;222;;32.0;3;2;57993
14569;552;266;;0.0;49;0;58083
14570;552;245;;0.0;48;0;58082
14571;552;265;;0.0;47;0;58081
14572;552;264;;0.0;46;0;58080
14573;552;219;;0.0;40;0;58079
14574;552;267;;0.0;33;0;58078
14575;552;203;;0.0;31;0;58077
14576;552;175;;0.0;41;0;58076
14577;552;263;;0.0;45;0;58075
14578;552;262;;0.0;24;0;58074
14579;552;212;;0.0;42;0;58073
14580;552;261;;0.0;44;0;58072
14581;552;235;;0.0;29;0;58071
14582;552;119;;0.0;23;0;58070
14583;552;260;;0.0;43;0;58069
14584;552;259;;0.0;34;0;58068
14585;552;232;;0.0;36;0;58067
14586;552;229;;0.0;22;0;58066
14587;552;211;;0.0;27;0;58065
14588;552;208;;0.0;35;0;58064
14589;552;258;;0.0;25;0;58063
14590;552;178;;3.0;16;0;58062
14591;552;205;;0.0;28;0;58061
14592;552;197;;1.0;18;0;58060
14593;552;257;;0.0;39;0;58059
14594;552;233;;4.0;14;0;58058
14595;552;239;;0.0;26;0;58057
14596;552;256;;0.0;32;0;58056
14597;552;255;;20.0;6;1;58055
14598;552;254;;1.0;19;0;58054
14599;552;246;;0.0;21;0;58053
14600;552;182;;39.0;1;1;58052
14601;552;253;;0.0;20;0;58051
14602;552;238;;4.0;13;0;58050
14603;552;200;;17.0;7;0;58049
14604;552;231;;22.0;5;1;58048
14605;552;221;;10.0;9;0;58047
14606;552;172;;10.0;8;1;58046
14607;552;237;;0.0;38;0;58045
14608;552;187;;9.0;10;0;58044
14609;552;252;;0.0;37;0;58043
14610;552;251;;0.0;30;0;58042
14611;552;230;;3.0;15;0;58041
14612;552;223;;1.0;17;0;58040
14613;552;207;;32.0;2;3;58039
14614;552;224;;8.0;11;0;58038
14615;552;199;;28.0;4;1;58037
14616;552;250;;6.0;12;0;58036
14617;552;222;;32.0;3;2;58035
14618;553;269;;0.0;45;0;58134
14619;553;268;;0.0;43;0;58133
14620;553;266;;0.0;51;0;58132
14621;553;245;;0.0;50;0;58131
14622;553;265;;0.0;49;0;58130
14623;553;264;;0.0;48;0;58129
14624;553;219;;0.0;42;0;58128
14625;553;267;;0.0;21;0;58127
14626;553;203;;0.0;34;0;58126
14627;553;175;;1.0;20;0;58125
14628;553;263;;0.0;47;0;58124
14629;553;262;;0.0;27;0;58123
14630;553;212;;0.0;41;0;58122
14631;553;261;;0.0;46;0;58121
14632;553;235;;0.0;32;0;58120
14633;553;119;;0.0;24;0;58119
14634;553;260;;0.0;44;0;58118
14635;553;259;;0.0;36;0;58117
14636;553;232;;0.0;38;0;58116
14637;553;229;;0.0;26;0;58115
14638;553;211;;0.0;30;0;58114
14639;553;208;;0.0;37;0;58113
14640;553;258;;0.0;28;0;58112
14641;553;178;;3.0;16;0;58111
14642;553;205;;0.0;31;0;58110
14643;553;197;;1.0;18;0;58109
14644;553;257;;0.0;40;0;58108
14645;553;233;;8.0;11;0;58107
14646;553;239;;0.0;29;0;58106
14647;553;256;;0.0;35;0;58105
14648;553;255;;20.0;6;1;58104
14649;553;254;;1.0;19;0;58103
14650;553;246;;0.0;25;0;58102
14651;553;182;;48.0;1;2;58101
14652;553;253;;0.0;22;0;58100
14653;553;238;;4.0;15;0;58099
14654;553;200;;17.0;7;0;58098
14655;553;231;;22.0;5;1;58097
14656;553;221;;10.0;9;0;58096
14657;553;172;;10.0;8;1;58095
14658;553;237;;0.0;23;0;58094
14659;553;187;;9.0;10;0;58093
14660;553;252;;0.0;39;0;58092
14661;553;251;;0.0;33;0;58091
14662;553;230;;5.0;14;0;58090
14663;553;223;;1.0;17;0;58089
14664;553;207;;32.0;3;3;58088
14665;553;224;;8.0;12;0;58087
14666;553;199;;31.0;4;1;58086
14667;553;250;;6.0;13;0;58085
14668;553;222;;38.0;2;2;58084
14669;554;270;;0.0;44;0;58186
14670;554;269;;0.0;46;0;58185
14671;554;268;;0.0;43;0;58184
14672;554;266;;0.0;52;0;58183
14673;554;245;;0.0;51;0;58182
14674;554;265;;0.0;50;0;58181
14675;554;264;;0.0;49;0;58180
14676;554;219;;0.0;42;0;58179
14677;554;267;;0.0;22;0;58178
14678;554;203;;0.0;34;0;58177
14679;554;175;;1.0;20;0;58176
14680;554;263;;0.0;48;0;58175
14681;554;262;;0.0;29;0;58174
14682;554;212;;0.0;41;0;58173
14683;554;261;;0.0;47;0;58172
14684;554;235;;0.0;32;0;58171
14685;554;119;;0.0;26;0;58170
14686;554;260;;0.0;45;0;58169
14687;554;259;;0.0;36;0;58168
14688;554;232;;0.0;38;0;58167
14689;554;229;;0.0;28;0;58166
14690;554;211;;0.0;21;0;58165
14691;554;208;;0.0;37;0;58164
14692;554;258;;0.0;25;0;58163
14693;554;178;;12.0;8;1;58162
14694;554;205;;0.0;31;0;58161
14695;554;197;;1.0;18;0;58160
14696;554;257;;0.0;40;0;58159
14697;554;233;;12.0;9;0;58158
14698;554;239;;0.0;30;0;58157
14699;554;256;;0.0;35;0;58156
14700;554;255;;20.0;6;1;58155
14701;554;254;;1.0;19;0;58154
14702;554;246;;0.0;27;0;58153
14703;554;182;;54.0;1;2;58152
14704;554;253;;0.0;23;0;58151
14705;554;238;;6.0;15;0;58150
14706;554;200;;18.0;7;0;58149
14707;554;231;;22.0;5;1;58148
14708;554;221;;10.0;11;0;58147
14709;554;172;;10.0;10;1;58146
14710;554;237;;0.0;24;0;58145
14711;554;187;;9.0;12;0;58144
14712;554;252;;0.0;39;0;58143
14713;554;251;;0.0;33;0;58142
14714;554;230;;5.0;16;0;58141
14715;554;223;;1.0;17;0;58140
14716;554;207;;32.0;4;3;58139
14717;554;224;;8.0;13;0;58138
14718;554;199;;34.0;3;1;58137
14719;554;250;;6.0;14;0;58136
14720;554;222;;38.0;2;2;58135
14721;555;247;;0.0;51;0;58239
14722;555;270;;0.0;44;0;58238
14723;555;269;;0.0;46;0;58237
14724;555;268;;0.0;43;0;58236
14725;555;266;;0.0;53;0;58235
14726;555;245;;0.0;52;0;58234
14727;555;265;;0.0;50;0;58233
14728;555;264;;0.0;49;0;58232
14729;555;219;;0.0;41;0;58231
14730;555;267;;0.0;22;0;58230
14731;555;203;;0.0;34;0;58229
14732;555;175;;3.0;17;0;58228
14733;555;263;;0.0;48;0;58227
14734;555;262;;0.0;30;0;58226
14735;555;212;;0.0;42;0;58225
14736;555;261;;0.0;47;0;58224
14737;555;235;;0.0;33;0;58223
14738;555;119;;0.0;28;0;58222
14739;555;260;;0.0;45;0;58221
14740;555;259;;0.0;36;0;58220
14741;555;232;;0.0;38;0;58219
14742;555;229;;0.0;29;0;58218
14743;555;211;;0.0;21;0;58217
14744;555;208;;0.0;37;0;58216
14745;555;258;;0.0;27;0;58215
14746;555;178;;12.0;9;1;58214
14747;555;205;;0.0;32;0;58213
14748;555;197;;1.0;19;0;58212
14749;555;257;;0.0;40;0;58211
14750;555;233;;12.0;10;0;58210
14751;555;239;;0.0;26;0;58209
14752;555;256;;0.0;35;0;58208
14753;555;255;;20.0;6;1;58207
14754;555;254;;1.0;20;0;58206
14755;555;246;;0.0;24;0;58205
14756;555;182;;63.0;1;3;58204
14757;555;253;;0.0;23;0;58203
14758;555;238;;6.0;15;0;58202
14759;555;200;;18.0;7;0;58201
14760;555;231;;22.0;5;1;58200
14761;555;221;;10.0;12;0;58199
14762;555;172;;16.0;8;1;58198
14763;555;237;;0.0;25;0;58197
14764;555;187;;9.0;13;0;58196
14765;555;252;;0.0;39;0;58195
14766;555;251;;0.0;31;0;58194
14767;555;230;;5.0;16;0;58193
14768;555;223;;1.0;18;0;58192
14769;555;207;;32.0;4;3;58191
14770;555;224;;11.0;11;0;58190
14771;555;199;;35.0;3;1;58189
14772;555;250;;6.0;14;0;58188
14773;555;222;;42.0;2;2;58187
14774;556;220;;0.0;55;0;58296
14775;556;271;;0.0;53;0;58295
14776;556;241;;0.0;45;0;58294
14777;556;152;;0.0;40;0;58293
14778;556;247;;0.0;54;0;58292
14779;556;270;;0.0;46;0;58291
14780;556;269;;0.0;48;0;58290
14781;556;268;;0.0;44;0;58289
14782;556;266;;0.0;57;0;58288
14783;556;245;;0.0;56;0;58287
14784;556;265;;0.0;52;0;58286
14785;556;264;;0.0;51;0;58285
14786;556;219;;0.0;41;0;58284
14787;556;267;;0.0;23;0;58283
14788;556;203;;0.0;34;0;58282
14789;556;175;;3.0;18;0;58281
14790;556;263;;0.0;50;0;58280
14791;556;262;;0.0;30;0;58279
14792;556;212;;0.0;43;0;58278
14793;556;261;;0.0;49;0;58277
14794;556;235;;0.0;33;0;58276
14795;556;119;;0.0;28;0;58275
14796;556;260;;0.0;47;0;58274
14797;556;259;;0.0;36;0;58273
14798;556;232;;0.0;38;0;58272
14799;556;229;;0.0;29;0;58271
14800;556;211;;0.0;22;0;58270
14801;556;208;;0.0;37;0;58269
14802;556;258;;0.0;21;0;58268
14803;556;178;;16.0;9;1;58267
14804;556;205;;0.0;32;0;58266
14805;556;197;;1.0;19;0;58265
14806;556;257;;0.0;42;0;58264
14807;556;233;;12.0;10;0;58263
14808;556;239;;0.0;27;0;58262
14809;556;256;;0.0;35;0;58261
14810;556;255;;20.0;7;1;58260
14811;556;254;;1.0;20;0;58259
14812;556;246;;0.0;25;0;58258
14813;556;182;;69.0;1;3;58257
14814;556;253;;0.0;24;0;58256
14815;556;238;;7.0;14;0;58255
14816;556;200;;21.0;6;0;58254
14817;556;231;;22.0;5;1;58253
14818;556;221;;10.0;12;0;58252
14819;556;172;;16.0;8;1;58251
14820;556;237;;0.0;26;0;58250
14821;556;187;;9.0;13;0;58249
14822;556;252;;0.0;39;0;58248
14823;556;251;;0.0;31;0;58247
14824;556;230;;5.0;16;0;58246
14825;557;240;;0.0;46;0;58354
14826;557;220;;0.0;56;0;58353
14827;557;271;;0.0;54;0;58352
14828;557;241;;0.0;47;0;58351
14829;557;152;;0.0;41;0;58350
14830;557;247;;0.0;55;0;58349
14831;557;270;;0.0;39;0;58348
14832;557;269;;0.0;49;0;58347
14833;557;268;;0.0;45;0;58346
14834;557;266;;0.0;58;0;58345
14835;557;245;;0.0;57;0;58344
14836;557;265;;0.0;53;0;58343
14837;557;264;;0.0;52;0;58342
14838;557;219;;0.0;42;0;58341
14839;557;267;;0.0;23;0;58340
14840;557;203;;0.0;34;0;58339
14841;557;175;;3.0;18;0;58338
14842;557;263;;0.0;51;0;58337
14843;557;262;;0.0;30;0;58336
14844;557;212;;0.0;44;0;58335
14845;557;261;;0.0;50;0;58334
14846;557;235;;0.0;33;0;58333
14847;557;119;;0.0;28;0;58332
14848;557;260;;0.0;48;0;58331
14849;557;259;;0.0;36;0;58330
14850;557;232;;0.0;38;0;58329
14851;557;229;;0.0;29;0;58328
14852;557;211;;0.0;21;0;58327
14853;557;208;;0.0;37;0;58326
14854;557;258;;0.0;22;0;58325
14855;557;178;;16.0;9;1;58324
14856;557;205;;0.0;32;0;58323
14857;557;197;;1.0;19;0;58322
14858;557;257;;0.0;43;0;58321
14859;557;233;;12.0;10;0;58320
14860;557;239;;0.0;27;0;58319
14861;557;256;;0.0;35;0;58318
14862;557;255;;20.0;7;1;58317
14863;557;254;;1.0;20;0;58316
14864;557;246;;0.0;25;0;58315
14865;557;182;;72.0;1;3;58314
14866;557;253;;0.0;24;0;58313
14867;557;238;;7.0;14;0;58312
14868;557;200;;21.0;6;0;58311
14869;557;231;;31.0;5;2;58310
14870;557;221;;10.0;12;0;58309
14871;557;172;;16.0;8;1;58308
14872;557;237;;0.0;26;0;58307
14873;557;187;;9.0;13;0;58306
14874;557;252;;0.0;40;0;58305
14875;557;251;;0.0;31;0;58304
14876;557;230;;5.0;16;0;58303
14877;557;223;;5.0;17;0;58302
14878;557;207;;47.0;2;4;58301
14879;557;224;;11.0;11;0;58300
14880;557;199;;36.0;4;1;58299
14881;557;250;;6.0;15;0;58298
14882;557;222;;46.0;3;2;58297
14883;558;240;;0.0;25;0;58412
14884;558;220;;0.0;56;0;58411
14885;558;271;;0.0;54;0;58410
14886;558;241;;0.0;47;0;58409
14887;558;152;;0.0;42;0;58408
14888;558;247;;0.0;55;0;58407
14889;558;270;;0.0;40;0;58406
14890;558;269;;0.0;49;0;58405
14891;558;268;;0.0;46;0;58404
14892;558;266;;0.0;58;0;58403
14893;558;245;;0.0;57;0;58402
14894;558;265;;0.0;53;0;58401
14895;558;264;;0.0;52;0;58400
14896;558;219;;0.0;43;0;58399
14897;558;267;;0.0;23;0;58398
14898;558;203;;0.0;35;0;58397
14899;558;175;;5.0;18;0;58396
14900;558;263;;0.0;51;0;58395
14901;558;262;;0.0;31;0;58394
14902;558;212;;0.0;45;0;58393
14903;558;261;;0.0;50;0;58392
14904;558;235;;0.0;34;0;58391
14905;558;119;;0.0;29;0;58390
14906;558;260;;0.0;48;0;58389
14907;558;259;;0.0;37;0;58388
14908;558;232;;0.0;39;0;58387
14909;558;229;;0.0;30;0;58386
14910;558;211;;0.0;21;0;58385
14911;558;208;;0.0;38;0;58384
14912;558;258;;0.0;22;0;58383
14913;558;178;;19.0;8;1;58382
14914;558;205;;0.0;33;0;58381
14915;558;197;;1.0;19;0;58380
14916;558;257;;0.0;44;0;58379
14917;558;233;;12.0;11;0;58378
14918;558;239;;0.0;28;0;58377
14919;558;256;;0.0;36;0;58376
14920;558;255;;20.0;7;1;58375
14921;558;254;;1.0;20;0;58374
14922;558;246;;0.0;27;0;58373
14923;558;182;;72.0;1;3;58372
14924;558;253;;0.0;24;0;58371
14925;558;238;;7.0;14;0;58370
14926;558;200;;25.0;6;0;58369
14927;558;231;;31.0;5;2;58368
14928;558;221;;16.0;10;0;58367
14929;558;172;;16.0;9;1;58366
14930;558;237;;0.0;26;0;58365
14931;558;187;;9.0;13;0;58364
14932;558;252;;0.0;41;0;58363
14933;558;251;;0.0;32;0;58362
14934;558;230;;6.0;16;0;58361
14935;558;223;;5.0;17;0;58360
14936;558;207;;47.0;3;4;58359
14937;558;224;;11.0;12;0;58358
14938;558;199;;36.0;4;1;58357
14939;558;250;;6.0;15;0;58356
14940;558;222;;55.0;2;3;58355
14941;559;274;;0.0;48;0;58473
14942;559;273;;0.0;37;0;58472
14943;559;272;;0.0;32;0;58471
14944;559;240;;0.0;26;0;58470
14945;559;220;;0.0;59;0;58469
14946;559;271;;0.0;57;0;58468
14947;559;241;;0.0;50;0;58467
14948;559;152;;0.0;44;0;58466
14949;559;247;;0.0;58;0;58465
14950;559;270;;0.0;42;0;58464
14951;559;269;;0.0;52;0;58463
14952;559;268;;0.0;49;0;58462
14953;559;266;;0.0;61;0;58461
14954;559;245;;0.0;60;0;58460
14955;559;265;;0.0;56;0;58459
14956;559;264;;0.0;55;0;58458
14957;559;219;;0.0;45;0;58457
14958;559;267;;0.0;24;0;58456
14959;559;203;;0.0;36;0;58455
14960;559;175;;5.0;18;0;58454
14961;559;263;;0.0;54;0;58453
14962;559;262;;0.0;31;0;58452
14963;559;212;;0.0;47;0;58451
14964;559;261;;0.0;53;0;58450
14965;559;235;;0.0;35;0;58449
14966;559;119;;1.0;20;0;58448
14967;559;260;;0.0;51;0;58447
14968;559;259;;0.0;39;0;58446
14969;559;232;;0.0;41;0;58445
14970;559;229;;0.0;30;0;58444
14971;559;211;;0.0;22;0;58443
14972;559;208;;0.0;40;0;58442
14973;559;258;;0.0;23;0;58441
14974;559;178;;22.0;7;1;58440
14975;559;205;;0.0;34;0;58439
14976;559;197;;1.0;19;0;58438
14977;559;257;;0.0;46;0;58437
14978;559;233;;12.0;11;0;58436
14979;559;239;;0.0;29;0;58435
14980;559;256;;0.0;38;0;58434
14981;559;255;;20.0;8;1;58433
14982;559;254;;1.0;21;0;58432
14983;559;246;;0.0;28;0;58431
14984;559;182;;72.0;1;3;58430
14985;559;253;;0.0;25;0;58429
14986;559;238;;7.0;14;0;58428
14987;559;200;;25.0;6;0;58427
14988;559;231;;40.0;5;3;58426
14989;559;221;;20.0;9;0;58425
14990;559;172;;18.0;10;1;58424
14991;559;237;;0.0;27;0;58423
14992;559;187;;9.0;13;0;58422
14993;559;252;;0.0;43;0;58421
14994;559;251;;0.0;33;0;58420
14995;559;230;;6.0;16;0;58419
14996;559;223;;5.0;17;0;58418
14997;559;207;;47.0;3;4;58417
14998;559;224;;11.0;12;0;58416
14999;559;199;;42.0;4;1;58415
15000;559;250;;6.0;15;0;58414
15001;559;222;;55.0;2;3;58413
15002;556;223;;3.0;17;0;58245
15003;556;207;;41.0;3;4;58244
15004;556;224;;11.0;11;0;58243
15005;556;199;;35.0;4;1;58242
15006;556;250;;6.0;15;0;58241
15007;556;222;;42.0;2;2;58240
15008;560;270;;0.0;22;0;56515
15009;560;187;;0.0;21;0;56514
15010;560;207;;0.0;20;0;56513
15011;560;238;;0.0;19;0;56512
15012;560;172;;0.0;18;0;56511
15013;560;230;;0.0;17;0;56510
15014;560;231;;0.0;16;0;56509
15015;560;197;;0.0;15;0;56508
15016;560;275;;0.0;14;0;56507
15017;560;224;;0.0;13;0;56506
15018;560;199;;0.0;12;0;56505
15019;560;253;;0.0;11;0;56504
15020;560;250;;0.0;10;0;56503
15021;560;254;;0.0;9;0;56502
15022;560;235;;0.0;8;0;56501
15023;560;223;;0.0;7;0;56500
15024;560;200;;1.0;6;0;56499
15025;560;222;;2.0;5;0;56498
15026;560;233;;3.0;4;0;56497
15027;560;252;;4.0;3;0;56496
15028;560;221;;6.0;2;0;56495
15029;560;182;;9.0;1;1;56494
15030;561;251;;0.0;29;0;56544
15031;561;255;;0.0;28;0;56543
15032;561;229;;0.0;23;0;56542
15033;561;278;;0.0;21;0;56541
15034;561;277;;0.0;20;0;56540
15035;561;239;;0.0;17;0;56539
15036;561;276;;0.0;15;0;56538
15037;561;270;;0.0;27;0;56537
15038;561;187;;2.0;8;0;56536
15039;561;207;;1.0;9;0;56535
15040;561;238;;0.0;26;0;56534
15041;561;172;;0.0;25;0;56533
15042;561;230;;0.0;12;0;56532
15043;561;231;;6.0;3;0;56531
15044;561;197;;0.0;24;0;56530
15045;561;275;;0.0;22;0;56529
15046;561;224;;0.0;19;0;56528
15047;561;199;;0.0;18;0;56527
15048;561;253;;0.0;16;0;56526
15049;561;250;;0.0;14;0;56525
15050;561;254;;0.0;13;0;56524
15051;561;235;;0.0;11;0;56523
15052;561;223;;0.0;10;0;56522
15053;561;200;;5.0;4;0;56521
15054;561;222;;5.0;5;0;56520
15055;561;233;;3.0;7;0;56519
15056;561;252;;4.0;6;0;56518
15057;561;221;;6.0;2;0;56517
15058;561;182;;18.0;1;2;56516
15059;562;232;;0.0;30;0;56575
15060;562;178;;0.0;27;0;56574
15061;562;251;;0.0;31;0;56573
15062;562;255;;0.0;28;0;56572
15063;562;229;;0.0;26;0;56571
15064;562;278;;0.0;14;0;56570
15065;562;277;;0.0;24;0;56569
15066;562;239;;0.0;22;0;56568
15067;562;276;;0.0;20;0;56567
15068;562;270;;0.0;29;0;56566
15069;562;187;;2.0;10;0;56565
15070;562;207;;1.0;12;0;56564
15071;562;238;;0.0;19;0;56563
15072;562;172;;3.0;9;0;56562
15073;562;230;;0.0;16;0;56561
15074;562;231;;6.0;5;0;56560
15075;562;197;;0.0;13;0;56559
15076;562;275;;0.0;25;0;56558
15077;562;224;;1.0;11;0;56557
15078;562;199;;0.0;23;0;56556
15079;562;253;;0.0;21;0;56555
15080;562;250;;0.0;17;0;56554
15081;562;254;;0.0;18;0;56553
15082;562;235;;0.0;15;0;56552
15083;562;223;;9.0;3;1;56551
15084;562;200;;7.0;4;0;56550
15085;562;222;;5.0;6;0;56549
15086;562;233;;3.0;8;0;56548
15087;562;252;;4.0;7;0;56547
15088;562;221;;10.0;2;0;56546
15089;562;182;;24.0;1;2;56545
15090;563;208;;0.0;35;0;56610
15091;563;279;;0.0;34;0;56609
15092;563;271;;0.0;33;0;56608
15093;563;256;;0.0;27;0;56607
15094;563;232;;0.0;30;0;56606
15095;563;178;;0.0;20;0;56605
15096;563;251;;0.0;32;0;56604
15097;563;255;;4.0;8;0;56603
15098;563;229;;0.0;29;0;56602
15099;563;278;;2.0;12;0;56601
15100;563;277;;0.0;22;0;56600
15101;563;239;;0.0;26;0;56599
15102;563;276;;0.0;24;0;56598
15103;563;270;;0.0;31;0;56597
15104;563;187;;2.0;13;0;56596
15105;563;207;;1.0;16;0;56595
15106;563;238;;0.0;23;0;56594
15107;563;172;;3.0;10;0;56593
15108;563;230;;0.0;19;0;56592
15109;563;231;;15.0;2;1;56591
15110;563;197;;0.0;18;0;56590
15111;563;275;;0.0;28;0;56589
15112;563;224;;1.0;15;0;56588
15113;563;199;;3.0;11;0;56587
15114;563;253;;0.0;25;0;56586
15115;563;250;;1.0;14;0;56585
15116;563;254;;0.0;21;0;56584
15117;563;235;;0.0;17;0;56583
15118;563;223;;9.0;4;1;56582
15119;563;200;;7.0;5;0;56581
15120;563;222;;5.0;6;0;56580
15121;563;233;;3.0;9;0;56579
15122;563;252;;4.0;7;0;56578
15123;563;221;;10.0;3;0;56577
15124;563;182;;30.0;1;2;56576
15125;564;265;;0.0;37;0;56647
15126;564;258;;0.0;32;0;56646
15127;564;208;;0.0;36;0;56645
15128;564;279;;0.0;35;0;56644
15129;564;271;;0.0;28;0;56643
15130;564;256;;0.0;20;0;56642
15131;564;232;;0.0;31;0;56641
15132;564;178;;2.0;14;0;56640
15133;564;251;;0.0;34;0;56639
15134;564;255;;4.0;9;0;56638
15135;564;229;;0.0;30;0;56637
15136;564;278;;2.0;13;0;56636
15137;564;277;;0.0;23;0;56635
15138;564;239;;0.0;26;0;56634
15139;564;276;;0.0;25;0;56633
15140;564;270;;0.0;33;0;56632
15141;564;187;;2.0;12;0;56631
15142;564;207;;1.0;17;0;56630
15143;564;238;;0.0;24;0;56629
15144;564;172;;7.0;7;0;56628
15145;564;230;;0.0;21;0;56627
15146;564;231;;15.0;3;1;56626
15147;564;197;;0.0;19;0;56625
15148;564;275;;0.0;29;0;56624
15149;564;224;;1.0;16;0;56623
15150;564;199;;3.0;11;0;56622
15151;564;253;;0.0;27;0;56621
15152;564;250;;1.0;15;0;56620
15153;564;254;;0.0;22;0;56619
15154;564;235;;0.0;18;0;56618
15155;564;223;;15.0;2;1;56617
15156;564;200;;8.0;5;0;56616
15157;564;222;;8.0;6;0;56615
15158;564;233;;3.0;10;0;56614
15159;564;252;;4.0;8;0;56613
15160;564;221;;10.0;4;0;56612
15161;564;182;;39.0;1;3;56611
15162;565;280;;0.0;34;0;56685
15163;565;265;;0.0;38;0;56684
15164;565;258;;0.0;32;0;56683
15165;565;208;;0.0;37;0;56682
15166;565;279;;0.0;36;0;56681
15167;565;271;;0.0;28;0;56680
15168;565;256;;0.0;20;0;56679
15169;565;232;;0.0;31;0;56678
15170;565;178;;2.0;14;0;56677
15171;565;251;;0.0;35;0;56676
15172;565;255;;4.0;10;0;56675
15173;565;229;;0.0;30;0;56674
15174;565;278;;2.0;13;0;56673
15175;565;277;;0.0;23;0;56672
15176;565;239;;0.0;26;0;56671
15177;565;276;;0.0;25;0;56670
15178;565;270;;0.0;33;0;56669
15179;565;187;;2.0;12;0;56668
15180;565;207;;1.0;17;0;56667
15181;565;238;;0.0;24;0;56666
15182;565;172;;7.0;7;0;56665
15183;565;230;;0.0;21;0;56664
15184;565;231;;15.0;3;1;56663
15185;565;197;;0.0;18;0;56662
15186;565;275;;0.0;29;0;56661
15187;565;224;;2.0;15;0;56660
15188;565;199;;3.0;11;0;56659
15189;565;253;;0.0;27;0;56658
15190;565;250;;1.0;16;0;56657
15191;565;254;;0.0;22;0;56656
15192;565;235;;0.0;19;0;56655
15193;565;223;;15.0;2;1;56654
15194;565;200;;10.0;6;0;56653
15195;565;222;;14.0;5;0;56652
15196;565;233;;6.0;8;0;56651
15197;565;252;;4.0;9;0;56650
15198;565;221;;14.0;4;0;56649
15199;565;182;;48.0;1;4;56648
15200;566;281;;0.0;36;0;56724
15201;566;280;;0.0;34;0;56723
15202;566;265;;0.0;39;0;56722
15203;566;258;;0.0;32;0;56721
15204;566;208;;0.0;38;0;56720
15205;566;279;;0.0;37;0;56719
15206;566;271;;0.0;28;0;56718
15207;566;256;;0.0;22;0;56717
15208;566;232;;0.0;29;0;56716
15209;566;178;;2.0;14;0;56715
15210;566;251;;0.0;35;0;56714
15211;566;255;;4.0;10;0;56713
15212;566;229;;0.0;31;0;56712
15213;566;278;;2.0;13;0;56711
15214;566;277;;0.0;24;0;56710
15215;566;239;;0.0;26;0;56709
15216;566;276;;0.0;25;0;56708
15217;566;270;;0.0;33;0;56707
15218;566;187;;2.0;12;0;56706
15219;566;207;;1.0;17;0;56705
15220;566;238;;0.0;20;0;56704
15221;566;172;;10.0;6;0;56703
15222;566;230;;0.0;21;0;56702
15223;566;231;;17.0;4;1;56701
15224;566;197;;0.0;18;0;56700
15225;566;275;;0.0;30;0;56699
15226;566;224;;2.0;15;0;56698
15227;566;199;;3.0;11;0;56697
15228;566;253;;0.0;27;0;56696
15229;566;250;;1.0;16;0;56695
15230;566;254;;0.0;23;0;56694
15231;566;235;;0.0;19;0;56693
15232;566;223;;16.0;5;1;56692
15233;566;200;;10.0;7;0;56691
15234;566;222;;23.0;2;1;56690
15235;566;233;;6.0;8;0;56689
15236;566;252;;4.0;9;0;56688
15237;566;221;;20.0;3;0;56687
15238;566;182;;52.0;1;4;56686
15239;567;282;;0.0;40;0;56764
15240;567;281;;0.0;37;0;56763
15241;567;280;;0.0;34;0;56762
15242;567;265;;0.0;32;0;56761
15243;567;258;;0.0;33;0;56760
15244;567;208;;0.0;39;0;56759
15245;567;279;;0.0;38;0;56758
15246;567;271;;0.0;29;0;56757
15247;567;256;;0.0;22;0;56756
15248;567;232;;0.0;23;0;56755
15249;567;178;;2.0;16;0;56754
15250;567;251;;0.0;36;0;56753
15251;567;255;;4.0;11;0;56752
15252;567;229;;0.0;31;0;56751
15253;567;278;;2.0;15;0;56750
15254;567;277;;0.0;25;0;56749
15255;567;239;;0.0;27;0;56748
15256;567;276;;0.0;26;0;56747
15257;567;270;;0.0;35;0;56746
15258;567;187;;6.0;8;0;56745
15259;567;207;;3.0;14;0;56744
15260;567;238;;0.0;20;0;56743
15261;567;172;;10.0;6;0;56742
15262;567;230;;0.0;21;0;56741
15263;567;231;;26.0;2;2;56740
15264;567;197;;0.0;18;0;56739
15265;567;275;;0.0;30;0;56738
15266;567;224;;2.0;17;0;56737
15267;567;199;;3.0;13;0;56736
15268;567;253;;0.0;28;0;56735
15269;567;250;;4.0;12;0;56734
15270;567;254;;0.0;24;0;56733
15271;567;235;;0.0;19;0;56732
15272;567;223;;16.0;5;1;56731
15273;567;200;;10.0;7;0;56730
15274;567;222;;24.0;4;1;56729
15275;567;233;;6.0;9;0;56728
15276;567;252;;4.0;10;0;56727
15277;567;221;;26.0;3;0;56726
15278;567;182;;52.0;1;4;56725
15279;568;283;;0.0;42;0;56806
